geometry,physVelocity:0,physVelocity:1,physPressure,knudsen,Points:0,Points:1
1.00000000e+00,3.60373318e-01,-2.61029247e-02,9.43497270e-02,4.81077237e-03,3.00000000e+00,2.54999995e+00
1.00000000e+00,3.65745634e-01,-2.86274515e-02,9.97817814e-02,4.76098526e-03,3.04999995e+00,2.54999995e+00
1.00000000e+00,3.70701760e-01,-3.04649342e-02,1.03271902e-01,4.72156517e-03,3.09999990e+00,2.54999995e+00
1.00000000e+00,3.75730634e-01,-3.16043571e-02,1.08197875e-01,4.71014436e-03,3.15000010e+00,2.54999995e+00
1.00000000e+00,3.81073713e-01,-3.21526378e-02,1.14256963e-01,4.70293453e-03,3.20000005e+00,2.54999995e+00
1.00000000e+00,3.86502028e-01,-3.20216008e-02,1.19134173e-01,4.68505453e-03,3.25000000e+00,2.54999995e+00
1.00000000e+00,3.92083138e-01,-3.11211441e-02,1.23606667e-01,4.67965286e-03,3.29999995e+00,2.54999995e+00
1.00000000e+00,3.98125082e-01,-2.95434557e-02,1.28820300e-01,4.68635280e-03,3.34999990e+00,2.54999995e+00
1.00000000e+00,4.04681295e-01,-2.73595117e-02,1.33779511e-01,4.68967855e-03,3.40000010e+00,2.54999995e+00
1.00000000e+00,4.11692619e-01,-2.45735571e-02,1.37889519e-01,4.68841009e-03,3.45000005e+00,2.54999995e+00
1.00000000e+00,4.19304460e-01,-2.12365948e-02,1.41872913e-01,4.69686044e-03,3.50000000e+00,2.54999995e+00
1.00000000e+00,4.27668720e-01,-1.74807701e-02,1.45719811e-01,4.70689312e-03,3.54999995e+00,2.54999995e+00
1.00000000e+00,4.36800510e-01,-1.34033607e-02,1.48858055e-01,4.71222633e-03,3.59999990e+00,2.54999995e+00
1.00000000e+00,4.46723282e-01,-9.09653306e-03,1.51375681e-01,4.71523916e-03,3.65000010e+00,2.54999995e+00
1.00000000e+00,4.57546234e-01,-4.69028810e-03,1.53520092e-01,4.72262036e-03,3.70000005e+00,2.54999995e+00
1.00000000e+00,4.69325483e-01,-3.39727208e-04,1.55037194e-01,4.72552795e-03,3.75000000e+00,2.54999995e+00
1.00000000e+00,4.82072413e-01,3.82104726e-03,1.55815750e-01,4.72377706e-03,3.79999995e+00,2.54999995e+00
1.00000000e+00,4.95811552e-01,7.64734577e-03,1.56016260e-01,4.71869856e-03,3.84999990e+00,2.54999995e+00
1.00000000e+00,5.10584772e-01,1.09807160e-02,1.55625939e-01,4.71238978e-03,3.90000010e+00,2.54999995e+00
1.00000000e+00,5.26391268e-01,1.36649851e-02,1.54524222e-01,4.69859224e-03,3.95000005e+00,2.54999995e+00
1.00000000e+00,5.43222368e-01,1.55539941e-02,1.52805328e-01,4.67939256e-03,4.00000000e+00,2.54999995e+00
1.00000000e+00,5.61057627e-01,1.65043008e-02,1.50568306e-01,4.65459097e-03,4.05000019e+00,2.54999995e+00
1.00000000e+00,5.79873979e-01,1.63775943e-02,1.47783652e-01,4.62410133e-03,4.09999990e+00,2.54999995e+00
1.00000000e+00,5.99624813e-01,1.50512904e-02,1.44477770e-01,4.58526006e-03,4.15000010e+00,2.54999995e+00
1.00000000e+00,6.20256424e-01,1.24166636e-02,1.40803248e-01,4.53938497e-03,4.19999981e+00,2.54999995e+00
1.00000000e+00,6.41687930e-01,8.39105435e-03,1.36861950e-01,4.48679039e-03,4.25000000e+00,2.54999995e+00
1.00000000e+00,6.63842320e-01,2.89477198e-03,1.32665530e-01,4.42509865e-03,4.30000019e+00,2.54999995e+00
1.00000000e+00,6.86623514e-01,-4.10645921e-03,1.28319263e-01,4.35683550e-03,4.34999990e+00,2.54999995e+00
1.00000000e+00,7.09918559e-01,-1.26372632e-02,1.24034077e-01,4.27941186e-03,4.40000010e+00,2.54999995e+00
1.00000000e+00,7.33595192e-01,-2.26785876e-02,1.19910501e-01,4.19619074e-03,4.44999981e+00,2.54999995e+00
1.00000000e+00,7.57527828e-01,-3.42054777e-02,1.15954489e-01,4.10136161e-03,4.50000000e+00,2.54999995e+00
1.00000000e+00,7.81569600e-01,-4.71243896e-02,1.12357765e-01,4.00572782e-03,4.55000019e+00,2.54999995e+00
1.00000000e+00,8.05562675e-01,-6.13712333e-02,1.09344274e-01,3.89524363e-03,4.59999990e+00,2.54999995e+00
1.00000000e+00,8.29325795e-01,-7.67552555e-02,1.06941819e-01,3.78610846e-03,4.65000010e+00,2.54999995e+00
1.00000000e+00,8.52702200e-01,-9.31791365e-02,1.05139934e-01,3.66009539e-03,4.69999981e+00,2.54999995e+00
1.00000000e+00,8.75528514e-01,-1.10401526e-01,1.04142338e-01,3.54377762e-03,4.75000000e+00,2.54999995e+00
1.00000000e+00,8.97597194e-01,-1.28232449e-01,1.04198642e-01,3.40794818e-03,4.80000019e+00,2.54999995e+00
1.00000000e+00,9.18709159e-01,-1.46502480e-01,1.05144851e-01,3.27330944e-03,4.84999990e+00,2.54999995e+00
1.00000000e+00,9.38732862e-01,-1.64716154e-01,1.06851079e-01,3.14335572e-03,4.90000010e+00,2.54999995e+00
1.00000000e+00,9.57465768e-01,-1.83354259e-01,1.09654881e-01,2.94826669e-03,4.94999981e+00,2.54999995e+00
1.00000000e+00,9.74800467e-01,-2.01881051e-01,1.11462869e-01,2.86168326e-03,5.00000000e+00,2.54999995e+00
1.00000000e+00,8.72081637e-01,2.25634143e-01,6.63367987e-01,1.08467950e-03,1.00000000e+00,2.59999990e+00
1.00000000e+00,8.71605277e-01,2.50033081e-01,6.56612217e-01,1.50283473e-03,1.04999995e+00,2.59999990e+00
1.00000000e+00,8.71005237e-01,2.74290264e-01,6.42337143e-01,1.52160425e-03,1.10000002e+00,2.59999990e+00
1.00000000e+00,8.70206356e-01,3.01457822e-01,6.69560850e-01,1.45236112e-03,1.14999998e+00,2.59999990e+00
1.00000000e+00,8.76542985e-01,3.37210417e-01,6.50269270e-01,2.65075592e-03,1.20000005e+00,2.59999990e+00
1.00000000e+00,8.85360539e-01,3.68163764e-01,6.02138519e-01,2.27559917e-03,1.25000000e+00,2.59999990e+00
1.00000000e+00,8.93508673e-01,4.01597112e-01,6.19337022e-01,2.10995041e-03,1.29999995e+00,2.59999990e+00
1.00000000e+00,9.14332688e-01,4.54752088e-01,6.02159321e-01,4.34870925e-03,1.35000002e+00,2.59999990e+00
1.00000000e+00,9.35332775e-01,4.83267307e-01,5.14803350e-01,2.87878606e-03,1.39999998e+00,2.59999990e+00
1.00000000e+00,9.56312776e-01,5.20705462e-01,5.12660146e-01,3.53450770e-03,1.45000005e+00,2.59999990e+00
1.00000000e+00,1.01299071e+00,5.86707592e-01,4.50810522e-01,6.33264659e-03,1.50000000e+00,2.59999990e+00
1.00000000e+00,1.07039750e+00,6.01415336e-01,3.13879251e-01,2.87055993e-03,1.54999995e+00,2.59999990e+00
1.00000000e+00,1.11508894e+00,6.44708276e-01,3.33524972e-01,4.39085811e-03,1.60000002e+00,2.59999990e+00
1.00000000e+00,1.17515147e+00,6.50255680e-01,2.11214140e-01,4.56320588e-03,1.64999998e+00,2.59999990e+00
1.00000000e+00,1.22979391e+00,6.05764687e-01,1.46460618e-04,2.65626214e-03,1.70000005e+00,2.59999990e+00
1.00000000e+00,1.27177680e+00,5.75144112e-01,-1.14062172e-03,2.99226749e-03,1.75000000e+00,2.59999990e+00
1.00000000e+00,1.26535988e+00,4.76415187e-01,-4.96471580e-03,2.90919212e-03,1.79999995e+00,2.59999990e+00
1.00000000e+00,1.16247511e+00,3.36966574e-01,-1.08892731e-01,1.06099797e-02,1.85000002e+00,2.59999990e+00
1.00000000e+00,1.01312339e+00,2.39182666e-01,-1.33105189e-01,1.35775795e-02,1.89999998e+00,2.59999990e+00
1.00000000e+00,8.87389839e-01,1.49861068e-01,-1.38276637e-01,1.58366226e-02,1.95000005e+00,2.59999990e+00
1.00000000e+00,7.99102485e-01,1.15896851e-01,-8.29597190e-02,1.40491575e-02,2.00000000e+00,2.59999990e+00
1.00000000e+00,7.29685843e-01,7.89954513e-02,-4.77028638e-02,1.37923397e-02,2.04999995e+00,2.59999990e+00
1.00000000e+00,6.67525530e-01,5.59769683e-02,-5.18464334e-02,1.29766744e-02,2.09999990e+00,2.59999990e+00
1.00000000e+00,6.20279074e-01,4.22785208e-02,-3.72762606e-02,1.17879547e-02,2.15000010e+00,2.59999990e+00
1.00000000e+00,5.87355375e-01,3.04139443e-02,-1.10110296e-02,1.04295108e-02,2.20000005e+00,2.59999990e+00
1.00000000e+00,5.57768762e-01,1.46800578e-02,3.37718381e-03,1.02006970e-02,2.25000000e+00,2.59999990e+00
1.00000000e+00,5.30112803e-01,7.25629414e-03,1.09098684e-02,1.01952162e-02,2.29999995e+00,2.59999990e+00
1.00000000e+00,5.09788096e-01,4.21815086e-03,2.54982412e-02,9.45009384e-03,2.34999990e+00,2.59999990e+00
1.00000000e+00,4.97494221e-01,1.31830981e-03,3.89950648e-02,8.62673204e-03,2.40000010e+00,2.59999990e+00
1.00000000e+00,4.90281254e-01,-7.94278691e-04,4.65390794e-02,8.12311284e-03,2.45000005e+00,2.59999990e+00
1.00000000e+00,4.85787630e-01,-4.52380802e-04,5.49121797e-02,7.68182939e-03,2.50000000e+00,2.59999990e+00
1.00000000e+00,4.84018922e-01,-2.12641666e-03,6.04859591e-02,7.20655406e-03,2.54999995e+00,2.59999990e+00
1.00000000e+00,4.83792484e-01,-4.71677165e-03,6.50105774e-02,6.82040164e-03,2.59999990e+00,2.59999990e+00
1.00000000e+00,4.85055327e-01,-7.13826297e-03,6.96284473e-02,6.58038119e-03,2.65000010e+00,2.59999990e+00
1.00000000e+00,4.87212688e-01,-1.02678258e-02,7.26795271e-02,6.36906596e-03,2.70000005e+00,2.59999990e+00
1.00000000e+00,4.89597440e-01,-1.35875558e-02,7.69361779e-02,6.09473372e-03,2.75000000e+00,2.59999990e+00
1.00000000e+00,4.92207915e-01,-1.74219571e-02,8.13060030e-02,5.93058625e-03,2.79999995e+00,2.59999990e+00
1.00000000e+00,4.94995713e-01,-2.10066456e-02,8.43845382e-02,5.80796273e-03,2.84999990e+00,2.59999990e+00
1.00000000e+00,4.97852325e-01,-2.42495891e-02,8.83980542e-02,5.66577772e-03,2.90000010e+00,2.59999990e+00
1.00000000e+00,5.00807345e-01,-2.74938866e-02,9.34225991e-02,5.53504610e-03,2.95000005e+00,2.59999990e+00
1.00000000e+00,5.03791869e-01,-3.04989498e-02,9.77372080e-02,5.45483083e-03,3.00000000e+00,2.59999990e+00
1.00000000e+00,5.06793380e-01,-3.28031480e-02,1.02033220e-01,5.37963444e-03,3.04999995e+00,2.59999990e+00
1.00000000e+00,5.09923339e-01,-3.45938057e-02,1.07248858e-01,5.30089391e-03,3.09999990e+00,2.59999990e+00
1.00000000e+00,5.13232887e-01,-3.60031426e-02,1.12398706e-01,5.23860520e-03,3.15000010e+00,2.59999990e+00
1.00000000e+00,5.16729295e-01,-3.67585346e-02,1.17104620e-01,5.19371917e-03,3.20000005e+00,2.59999990e+00
1.00000000e+00,5.20501792e-01,-3.67810316e-02,1.22117341e-01,5.14945714e-03,3.25000000e+00,2.59999990e+00
1.00000000e+00,5.24652183e-01,-3.62512283e-02,1.27268136e-01,5.11471415e-03,3.29999995e+00,2.59999990e+00
1.00000000e+00,5.29230893e-01,-3.51928174e-02,1.31893426e-01,5.08674840e-03,3.34999990e+00,2.59999990e+00
1.00000000e+00,5.34312367e-01,-3.34988646e-02,1.36268914e-01,5.06399386e-03,3.40000010e+00,2.59999990e+00
1.00000000e+00,5.39994240e-01,-3.12704220e-02,1.40619978e-01,5.04242815e-03,3.45000005e+00,2.59999990e+00
1.00000000e+00,5.46348274e-01,-2.86502652e-02,1.44497678e-01,5.02433302e-03,3.50000000e+00,2.59999990e+00
1.00000000e+00,5.53432226e-01,-2.56752595e-02,1.47755042e-01,5.00626909e-03,3.54999995e+00,2.59999990e+00
1.00000000e+00,5.61331809e-01,-2.23885458e-02,1.50692418e-01,4.99000913e-03,3.59999990e+00,2.59999990e+00
1.00000000e+00,5.70108771e-01,-1.89559124e-02,1.53171048e-01,4.97273449e-03,3.65000010e+00,2.59999990e+00
1.00000000e+00,5.79807341e-01,-1.55073116e-02,1.54925048e-01,4.95497463e-03,3.70000005e+00,2.59999990e+00
1.00000000e+00,5.90470552e-01,-1.21337129e-02,1.56073555e-01,4.93308296e-03,3.75000000e+00,2.59999990e+00
1.00000000e+00,6.02150142e-01,-8.96498095e-03,1.56730831e-01,4.91077732e-03,3.79999995e+00,2.59999990e+00
1.00000000e+00,6.14858627e-01,-6.17230637e-03,1.56707451e-01,4.88424161e-03,3.84999990e+00,2.59999990e+00
1.00000000e+00,6.28606021e-01,-3.88714368e-03,1.55989885e-01,4.85364348e-03,3.90000010e+00,2.59999990e+00
1.00000000e+00,6.43392563e-01,-2.23368523e-03,1.54727548e-01,4.81649581e-03,3.95000005e+00,2.59999990e+00
1.00000000e+00,6.59213185e-01,-1.35915447e-03,1.52919203e-01,4.77631856e-03,4.00000000e+00,2.59999990e+00
1.00000000e+00,6.76028013e-01,-1.40216108e-03,1.50504082e-01,4.72904881e-03,4.05000019e+00,2.59999990e+00
1.00000000e+00,6.93802476e-01,-2.47923890e-03,1.47605568e-01,4.67499904e-03,4.09999990e+00,2.59999990e+00
1.00000000e+00,7.12476432e-01,-4.69188159e-03,1.44330844e-01,4.61326120e-03,4.15000010e+00,2.59999990e+00
1.00000000e+00,7.31981814e-01,-8.14473815e-03,1.40701830e-01,4.54567373e-03,4.19999981e+00,2.59999990e+00
1.00000000e+00,7.52229512e-01,-1.29074808e-02,1.36776507e-01,4.46988642e-03,4.25000000e+00,2.59999990e+00
1.00000000e+00,7.73132801e-01,-1.90432072e-02,1.32704869e-01,4.38518077e-03,4.30000019e+00,2.59999990e+00
1.00000000e+00,7.94563353e-01,-2.65647210e-02,1.28618807e-01,4.29384084e-03,4.34999990e+00,2.59999990e+00
1.00000000e+00,8.16400230e-01,-3.55010554e-02,1.24583326e-01,4.19320911e-03,4.40000010e+00,2.59999990e+00
1.00000000e+00,8.38513255e-01,-4.58065569e-02,1.20654419e-01,4.08646744e-03,4.44999981e+00,2.59999990e+00
1.00000000e+00,8.60754490e-01,-5.74509799e-02,1.17053576e-01,3.96928005e-03,4.50000000e+00,2.59999990e+00
1.00000000e+00,8.82944226e-01,-7.03332946e-02,1.13941595e-01,3.84856784e-03,4.55000019e+00,2.59999990e+00
1.00000000e+00,9.04930949e-01,-8.43721628e-02,1.11265786e-01,3.71402968e-03,4.59999990e+00,2.59999990e+00
1.00000000e+00,9.26538885e-01,-9.93648246e-02,1.09134383e-01,3.58261471e-03,4.65000010e+00,2.59999990e+00
1.00000000e+00,9.47594643e-01,-1.15246050e-01,1.07846215e-01,3.43438517e-03,4.69999981e+00,2.59999990e+00
1.00000000e+00,9.67894554e-01,-1.31727949e-01,1.07388578e-01,3.29296314e-03,4.75000000e+00,2.59999990e+00
1.00000000e+00,9.87258732e-01,-1.48622677e-01,1.07661538e-01,3.13371932e-03,4.80000019e+00,2.59999990e+00
1.00000000e+00,1.00552785e+00,-1.65792286e-01,1.08812004e-01,2.97185127e-03,4.84999990e+00,2.59999990e+00
1.00000000e+00,1.02250314e+00,-1.82658732e-01,1.11049667e-01,2.84126890e-03,4.90000010e+00,2.59999990e+00
1.00000000e+00,1.03798914e+00,-1.99939549e-01,1.14333972e-01,2.60184030e-03,4.94999981e+00,2.59999990e+00
1.00000000e+00,1.05185926e+00,-2.16819361e-01,1.15791358e-01,2.51642801e-03,5.00000000e+00,2.59999990e+00
1.00000000e+00,8.77206147e-01,2.25150332e-01,6.42584503e-01,9.71943256e-04,1.00000000e+00,2.65000010e+00
1.00000000e+00,8.78939033e-01,2.48025343e-01,6.58274174e-01,1.18977961e-03,1.04999995e+00,2.65000010e+00
1.00000000e+00,8.83741200e-01,2.75173396e-01,6.30475760e-01,1.73939986e-03,1.10000002e+00,2.65000010e+00
1.00000000e+00,8.87499511e-01,2.96357661e-01,6.12050414e-01,1.27632695e-03,1.14999998e+00,2.65000010e+00
1.00000000e+00,8.92416477e-01,3.27111751e-01,6.35619223e-01,1.71482516e-03,1.20000005e+00,2.65000010e+00
1.00000000e+00,9.04828310e-01,3.63513231e-01,6.06344163e-01,2.84915068e-03,1.25000000e+00,2.65000010e+00
1.00000000e+00,9.16597605e-01,3.85877699e-01,5.58236837e-01,1.73825515e-03,1.29999995e+00,2.65000010e+00
1.00000000e+00,9.34548318e-01,4.23817188e-01,5.69572866e-01,2.78637698e-03,1.35000002e+00,2.65000010e+00
1.00000000e+00,9.67634380e-01,4.68474954e-01,5.25817394e-01,3.65800667e-03,1.39999998e+00,2.65000010e+00
1.00000000e+00,9.92036462e-01,4.87038612e-01,4.61782575e-01,1.80371897e-03,1.45000005e+00,2.65000010e+00
1.00000000e+00,1.02473402e+00,5.28545618e-01,4.52658683e-01,4.10337839e-03,1.50000000e+00,2.65000010e+00
1.00000000e+00,1.08467543e+00,5.54684401e-01,3.46626073e-01,3.63450730e-03,1.54999995e+00,2.65000010e+00
1.00000000e+00,1.14448655e+00,5.71044385e-01,2.68389940e-01,3.92123405e-03,1.60000002e+00,2.65000010e+00
1.00000000e+00,1.20838904e+00,6.00673556e-01,2.61548698e-01,3.30838282e-03,1.64999998e+00,2.65000010e+00
1.00000000e+00,1.25873554e+00,5.61512828e-01,1.43017143e-01,1.85219687e-03,1.70000005e+00,2.65000010e+00
1.00000000e+00,1.29721570e+00,5.46275795e-01,4.84549105e-02,2.18410091e-03,1.75000000e+00,2.65000010e+00
1.00000000e+00,1.32837403e+00,4.76170391e-01,-2.31738482e-02,2.28745840e-03,1.79999995e+00,2.65000010e+00
1.00000000e+00,1.31996036e+00,4.28696156e-01,3.42107229e-02,1.19762484e-03,1.85000002e+00,2.65000010e+00
1.00000000e+00,1.27602518e+00,3.36481720e-01,-3.90158892e-02,5.13691688e-03,1.89999998e+00,2.65000010e+00
1.00000000e+00,1.19871426e+00,2.50485629e-01,-1.07005619e-01,8.92556086e-03,1.95000005e+00,2.65000010e+00
1.00000000e+00,1.11460686e+00,1.98812619e-01,-2.76109390e-02,9.73494817e-03,2.00000000e+00,2.65000010e+00
1.00000000e+00,1.03875971e+00,1.50131702e-01,-1.43614989e-02,1.14975236e-02,2.04999995e+00,2.65000010e+00
1.00000000e+00,9.70180750e-01,1.17055692e-01,-5.28641082e-02,1.12701096e-02,2.09999990e+00,2.65000010e+00
1.00000000e+00,9.14389968e-01,8.67360756e-02,-2.93866023e-02,1.09279500e-02,2.15000010e+00,2.65000010e+00
1.00000000e+00,8.70611072e-01,6.77601844e-02,1.92916188e-02,1.05285021e-02,2.20000005e+00,2.65000010e+00
1.00000000e+00,8.29340100e-01,4.89254370e-02,1.34843057e-02,1.05189104e-02,2.25000000e+00,2.65000010e+00
1.00000000e+00,7.90847480e-01,3.65714692e-02,7.30332593e-03,9.84814856e-03,2.29999995e+00,2.65000010e+00
1.00000000e+00,7.62583554e-01,2.49769986e-02,3.30376215e-02,9.38474666e-03,2.34999990e+00,2.65000010e+00
1.00000000e+00,7.40113020e-01,1.70755703e-02,5.18404059e-02,9.13472939e-03,2.40000010e+00,2.65000010e+00
1.00000000e+00,7.19342530e-01,1.21852607e-02,5.04231639e-02,8.75100400e-03,2.45000005e+00,2.65000010e+00
1.00000000e+00,7.03237116e-01,7.53026130e-03,5.25010824e-02,8.19594320e-03,2.50000000e+00,2.65000010e+00
1.00000000e+00,6.92951381e-01,2.63610412e-03,6.52279183e-02,7.79836997e-03,2.54999995e+00,2.65000010e+00
1.00000000e+00,6.85065091e-01,-1.01193390e-03,7.30564371e-02,7.46256532e-03,2.59999990e+00,2.65000010e+00
1.00000000e+00,6.78181887e-01,-5.19647030e-03,7.12039173e-02,7.15387100e-03,2.65000010e+00,2.65000010e+00
1.00000000e+00,6.73108220e-01,-9.40841902e-03,7.46545717e-02,6.85036369e-03,2.70000005e+00,2.65000010e+00
1.00000000e+00,6.70046806e-01,-1.34979617e-02,8.32754597e-02,6.62839320e-03,2.75000000e+00,2.65000010e+00
1.00000000e+00,6.67588890e-01,-1.76873710e-02,8.59503075e-02,6.44467352e-03,2.79999995e+00,2.65000010e+00
1.00000000e+00,6.65366530e-01,-2.15782505e-02,8.69122297e-02,6.24621985e-03,2.84999990e+00,2.65000010e+00
1.00000000e+00,6.64085686e-01,-2.52932385e-02,9.27188024e-02,6.06863759e-03,2.90000010e+00,2.65000010e+00
1.00000000e+00,6.63525522e-01,-2.87981834e-02,9.85652730e-02,5.95361693e-03,2.95000005e+00,2.65000010e+00
1.00000000e+00,6.63007617e-01,-3.18384059e-02,1.01450697e-01,5.82794892e-03,3.00000000e+00,2.65000010e+00
1.00000000e+00,6.62767470e-01,-3.44051979e-02,1.05466053e-01,5.70898084e-03,3.04999995e+00,2.65000010e+00
1.00000000e+00,6.63151026e-01,-3.65555286e-02,1.11423247e-01,5.62813785e-03,3.09999990e+00,2.65000010e+00
1.00000000e+00,6.63899899e-01,-3.81809622e-02,1.16321445e-01,5.55070955e-03,3.15000010e+00,2.65000010e+00
1.00000000e+00,6.64855003e-01,-3.91952954e-02,1.20357327e-01,5.47266705e-03,3.20000005e+00,2.65000010e+00
1.00000000e+00,6.66291475e-01,-3.96751352e-02,1.25321805e-01,5.41064003e-03,3.25000000e+00,2.65000010e+00
1.00000000e+00,6.68326259e-01,-3.96258458e-02,1.30465671e-01,5.35861077e-03,3.29999995e+00,2.65000010e+00
1.00000000e+00,6.70844138e-01,-3.90332192e-02,1.34725392e-01,5.30196680e-03,3.34999990e+00,2.65000010e+00
1.00000000e+00,6.73901498e-01,-3.79297622e-02,1.38755605e-01,5.24918037e-03,3.40000010e+00,2.65000010e+00
1.00000000e+00,6.77681386e-01,-3.64117101e-02,1.42890826e-01,5.20337466e-03,3.45000005e+00,2.65000010e+00
1.00000000e+00,6.82225525e-01,-3.45146134e-02,1.46510035e-01,5.16225537e-03,3.50000000e+00,2.65000010e+00
1.00000000e+00,6.87521815e-01,-3.23145501e-02,1.49488702e-01,5.12681250e-03,3.54999995e+00,2.65000010e+00
1.00000000e+00,6.93664193e-01,-2.99098380e-02,1.52135804e-01,5.09653427e-03,3.59999990e+00,2.65000010e+00
1.00000000e+00,7.00745940e-01,-2.74122693e-02,1.54314354e-01,5.06529352e-03,3.65000010e+00,2.65000010e+00
1.00000000e+00,7.08789945e-01,-2.49113068e-02,1.55831784e-01,5.03100874e-03,3.70000005e+00,2.65000010e+00
1.00000000e+00,7.17809975e-01,-2.25335415e-02,1.56778738e-01,4.99286875e-03,3.75000000e+00,2.65000010e+00
1.00000000e+00,7.27858484e-01,-2.04093605e-02,1.57190397e-01,4.95493552e-03,3.79999995e+00,2.65000010e+00
1.00000000e+00,7.38956869e-01,-1.86600480e-02,1.56958625e-01,4.91050072e-03,3.84999990e+00,2.65000010e+00
1.00000000e+00,7.51104653e-01,-1.74093358e-02,1.56127810e-01,4.86197090e-03,3.90000010e+00,2.65000010e+00
1.00000000e+00,7.64282405e-01,-1.67890042e-02,1.54767260e-01,4.80726082e-03,3.95000005e+00,2.65000010e+00
1.00000000e+00,7.78477550e-01,-1.69298276e-02,1.52871802e-01,4.74820798e-03,4.00000000e+00,2.65000010e+00
1.00000000e+00,7.93648541e-01,-1.79340299e-02,1.50446936e-01,4.68002353e-03,4.05000019e+00,2.65000010e+00
1.00000000e+00,8.09749663e-01,-1.99199449e-02,1.47608116e-01,4.60639363e-03,4.09999990e+00,2.65000010e+00
1.00000000e+00,8.26701522e-01,-2.29727589e-02,1.44424543e-01,4.52454854e-03,4.15000010e+00,2.65000010e+00
1.00000000e+00,8.44428599e-01,-2.71864347e-02,1.40946761e-01,4.43506800e-03,4.19999981e+00,2.65000010e+00
1.00000000e+00,8.62829983e-01,-3.26031484e-02,1.37232840e-01,4.33625374e-03,4.25000000e+00,2.65000010e+00
1.00000000e+00,8.81801367e-01,-3.92845422e-02,1.33439183e-01,4.23032325e-03,4.30000019e+00,2.65000010e+00
1.00000000e+00,9.01202679e-01,-4.72198278e-02,1.29669100e-01,4.11614031e-03,4.34999990e+00,2.65000010e+00
1.00000000e+00,9.20910537e-01,-5.64403161e-02,1.25977486e-01,3.99161037e-03,4.40000010e+00,2.65000010e+00
1.00000000e+00,9.40765858e-01,-6.68716803e-02,1.22457057e-01,3.86163965e-03,4.44999981e+00,2.65000010e+00
1.00000000e+00,9.60611820e-01,-7.84894750e-02,1.19329579e-01,3.72158387e-03,4.50000000e+00,2.65000010e+00
1.00000000e+00,9.80273366e-01,-9.11636353e-02,1.16620719e-01,3.57620534e-03,4.55000019e+00,2.65000010e+00
1.00000000e+00,9.99589682e-01,-1.04825340e-01,1.14370570e-01,3.42036621e-03,4.59999990e+00,2.65000010e+00
1.00000000e+00,1.01836801e+00,-1.19278386e-01,1.12760983e-01,3.26716644e-03,4.65000010e+00,2.65000010e+00
1.00000000e+00,1.03644097e+00,-1.34421900e-01,1.11921616e-01,3.09613044e-03,4.69999981e+00,2.65000010e+00
1.00000000e+00,1.05359292e+00,-1.49956614e-01,1.11804821e-01,2.93445820e-03,4.75000000e+00,2.65000010e+00
1.00000000e+00,1.06969953e+00,-1.65786788e-01,1.12415545e-01,2.75974488e-03,4.80000019e+00,2.65000010e+00
1.00000000e+00,1.08457649e+00,-1.81673720e-01,1.13900624e-01,2.59118644e-03,4.84999990e+00,2.65000010e+00
1.00000000e+00,1.09806883e+00,-1.97175920e-01,1.16485082e-01,2.43772031e-03,4.90000010e+00,2.65000010e+00
1.00000000e+00,1.10992539e+00,-2.12706134e-01,1.19853504e-01,2.20287265e-03,4.94999981e+00,2.65000010e+00
1.00000000e+00,1.11997581e+00,-2.28040949e-01,1.21034078e-01,2.08707317e-03,5.00000000e+00,2.65000010e+00
1.00000000e+00,8.79652262e-01,2.22460911e-01,6.22385025e-01,8.67677853e-04,1.00000000e+00,2.70000005e+00
1.00000000e+00,8.83783340e-01,2.42851973e-01,6.26410365e-01,7.76681176e-04,1.04999995e+00,2.70000005e+00
1.00000000e+00,8.90214145e-01,2.68984675e-01,6.30447328e-01,1.45865662e-03,1.10000002e+00,2.70000005e+00
1.00000000e+00,8.98591459e-01,2.94037730e-01,5.91339171e-01,1.55838486e-03,1.14999998e+00,2.70000005e+00
1.00000000e+00,9.04789805e-01,3.15134883e-01,5.89319706e-01,1.10130268e-03,1.20000005e+00,2.70000005e+00
1.00000000e+00,9.18267548e-01,3.48052651e-01,5.97519219e-01,2.30700732e-03,1.25000000e+00,2.70000005e+00
1.00000000e+00,9.37455058e-01,3.76980156e-01,5.47177315e-01,2.32158788e-03,1.29999995e+00,2.70000005e+00
1.00000000e+00,9.51092780e-01,3.97164077e-01,5.27677059e-01,1.60273199e-03,1.35000002e+00,2.70000005e+00
1.00000000e+00,9.77767169e-01,4.35509562e-01,5.23181856e-01,3.38213588e-03,1.39999998e+00,2.70000005e+00
1.00000000e+00,1.01721716e+00,4.61780131e-01,4.41287845e-01,2.76528997e-03,1.45000005e+00,2.70000005e+00
1.00000000e+00,1.04805017e+00,4.81747001e-01,4.17612046e-01,2.39924225e-03,1.50000000e+00,2.70000005e+00
1.00000000e+00,1.08685803e+00,5.11341274e-01,4.07686830e-01,3.37532116e-03,1.54999995e+00,2.70000005e+00
1.00000000e+00,1.13756979e+00,5.12976885e-01,2.78230757e-01,2.60423985e-03,1.60000002e+00,2.70000005e+00
1.00000000e+00,1.19586349e+00,5.27421772e-01,2.20887080e-01,2.97524477e-03,1.64999998e+00,2.70000005e+00
1.00000000e+00,1.25524008e+00,5.24221122e-01,2.28974447e-01,3.28067248e-03,1.70000005e+00,2.70000005e+00
1.00000000e+00,1.30209434e+00,5.00728548e-01,1.43212751e-01,2.30642245e-03,1.75000000e+00,2.70000005e+00
